frame,image_x,image_y,pitch_x,pitch_y,is_key
1335,399.8,762.0,3.91,37.89,0
1336,399.7,762.1,3.92,37.93,0
1337,399.5,762.2,3.93,37.96,0
1338,399.3,762.3,3.93,38.0,0
1339,399.1,762.4,3.94,38.04,0
1340,399.0,762.5,3.95,38.08,0
1341,398.8,762.6,3.95,38.12,0
1342,398.6,762.8,3.96,38.15,0
1343,398.5,762.9,3.97,38.19,0
1344,398.3,763.0,3.98,38.23,0
1345,398.1,763.1,3.98,38.27,0
1346,397.9,763.2,3.99,38.3,0
1347,397.8,763.3,4.0,38.34,0
1348,397.6,763.4,4.0,38.38,0
1349,397.4,763.5,4.01,38.42,0
1350,397.2,763.6,4.02,38.46,0
1351,397.1,763.8,4.03,38.49,0
1352,396.9,763.9,4.03,38.53,0
1353,396.7,764.0,4.04,38.57,0
1354,396.5,764.1,4.05,38.61,0
1355,396.4,764.2,4.05,38.64,0
1356,396.2,764.3,4.06,38.68,1
1357,396.1,764.3,4.06,38.68,0
1358,396.0,764.3,4.05,38.69,0
1359,396.0,764.3,4.05,38.69,0
1360,395.9,764.3,4.04,38.7,0
1361,395.8,764.4,4.04,38.7,0
1362,395.7,764.4,4.03,38.71,0
1363,395.6,764.4,4.03,38.71,0
1364,395.6,764.4,4.03,38.72,0
1365,395.5,764.4,4.02,38.72,0
1366,395.4,764.4,4.02,38.72,0
1367,395.3,764.4,4.01,38.73,0
1368,395.2,764.5,4.01,38.73,0
1369,395.2,764.5,4.0,38.74,0
1370,395.1,764.5,4.0,38.74,0
1371,395.0,764.5,4.0,38.75,0
1372,394.9,764.5,3.99,38.75,0
1373,394.9,764.5,3.99,38.75,0
1374,394.8,764.5,3.98,38.76,0
1375,394.7,764.5,3.98,38.76,0
1376,394.6,764.5,3.97,38.77,0
1377,394.5,764.6,3.97,38.77,0
1378,394.5,764.6,3.97,38.78,0
1379,394.4,764.6,3.96,38.78,0
1380,394.3,764.6,3.96,38.78,1
1381,394.4,764.6,3.97,38.79,0
1382,394.6,764.6,3.99,38.79,0
1383,394.7,764.6,4.0,38.8,0
1384,394.9,764.7,4.02,38.8,0
1385,395.0,764.7,4.03,38.81,0
1386,395.2,764.7,4.05,38.81,0
1387,395.3,764.7,4.07,38.82,0
1388,395.5,764.7,4.08,38.82,0
1389,395.6,764.7,4.1,38.83,0
1390,395.8,764.8,4.11,38.83,0
1391,395.9,764.8,4.13,38.84,0
1392,396.1,764.8,4.14,38.84,0
1393,396.2,764.8,4.16,38.85,1
1394,409.5,764.7,5.27,38.79,0
1395,422.7,764.6,6.39,38.74,0
1396,436.0,764.5,7.5,38.68,0
1397,449.2,764.3,8.61,38.63,0
1398,462.5,764.2,9.73,38.57,0
1399,475.7,764.1,10.84,38.52,0
1400,489.0,764.0,11.96,38.46,0
1401,502.3,763.9,13.07,38.41,0
1402,515.5,763.8,14.18,38.35,0
1403,528.8,763.7,15.3,38.3,0
1404,542.0,763.5,16.41,38.24,0
1405,555.3,763.4,17.53,38.19,0
1406,568.5,763.3,18.64,38.13,0
1407,581.8,763.2,19.76,38.07,1
1408,591.5,763.1,20.57,38.04,0
1409,601.2,763.1,21.39,38.0,0
1410,610.9,763.0,22.21,37.97,0
1411,620.6,762.9,23.02,37.93,0
1412,630.3,762.8,23.84,37.89,0
1413,640.0,762.8,24.66,37.86,0
1414,649.7,762.7,25.47,37.82,1
1415,657.6,762.6,26.14,37.78,0
1416,665.5,762.5,26.8,37.74,0
1417,673.4,762.4,27.46,37.7,0
1418,681.4,762.4,28.13,37.66,0
1419,689.3,762.3,28.79,37.62,0
1420,697.2,762.2,29.45,37.59,0
1421,705.1,762.1,30.12,37.55,1
1422,713.0,760.5,30.63,36.97,0
1423,720.9,758.8,31.16,36.4,0
1424,728.8,757.2,31.69,35.81,1
1425,729.5,757.3,31.76,35.84,0
1426,730.3,757.4,31.83,35.86,0
1427,731.0,757.4,31.9,35.89,0
1428,731.8,757.5,31.97,35.91,1
1429,731.2,756.6,31.84,35.59,0
1430,730.7,755.7,31.71,35.26,0
1431,730.1,754.8,31.58,34.94,0
1432,729.5,753.9,31.44,34.61,0
1433,729.0,753.0,31.31,34.27,0
1434,728.4,752.0,31.17,33.94,0
1435,727.8,751.1,31.03,33.6,0
1436,727.3,750.2,30.9,33.26,0
1437,726.7,749.3,30.76,32.92,0
1438,726.1,748.4,30.62,32.58,0
1439,725.6,747.5,30.47,32.23,0
1440,725.0,746.6,30.33,31.88,1
1441,725.2,746.9,30.38,32.01,0
1442,725.4,747.3,30.44,32.14,0
1443,725.6,747.6,30.49,32.27,0
1444,725.8,748.0,30.54,32.4,0
1445,726.0,748.3,30.59,32.53,0
1446,726.2,748.6,30.64,32.65,0
1447,726.4,749.0,30.69,32.78,0
1448,726.6,749.3,30.74,32.91,1
1449,728.6,748.5,30.85,32.62,0
1450,730.5,747.8,30.95,32.33,0
1451,732.5,747.0,31.05,32.04,0
1452,734.4,746.3,31.15,31.75,0
1453,736.4,745.5,31.26,31.46,0
1454,738.4,744.8,31.36,31.16,0
1455,740.3,744.0,31.47,30.86,0
1456,742.3,743.3,31.57,30.56,0
1457,744.2,742.5,31.68,30.26,0
1458,746.2,741.8,31.79,29.95,0
1459,748.1,741.0,31.9,29.65,0
1460,750.1,740.3,32.0,29.34,1
1461,752.2,739.7,32.14,29.09,0
1462,754.3,739.1,32.28,28.84,0
1463,756.4,738.5,32.42,28.59,0
1464,758.5,737.9,32.56,28.34,0
1465,760.6,737.3,32.7,28.09,0
1466,762.7,736.7,32.84,27.83,0
1467,764.8,736.1,32.98,27.58,0
1468,766.9,735.5,33.12,27.32,0
1469,769.0,734.9,33.26,27.06,0
1470,771.1,734.3,33.41,26.8,0
1471,773.2,733.7,33.55,26.54,0
1472,775.3,733.1,33.69,26.28,0
1473,777.4,732.5,33.84,26.01,0
1474,779.5,731.9,33.99,25.75,0
1475,781.6,731.3,34.13,25.48,0
1476,783.7,730.7,34.28,25.21,1
1477,786.8,730.6,34.57,25.18,0
1478,789.8,730.6,34.86,25.15,0
1479,792.9,730.5,35.15,25.12,0
1480,796.0,730.5,35.44,25.09,0
1481,799.0,730.4,35.73,25.06,0
1482,802.1,730.3,36.02,25.03,0
1483,805.1,730.3,36.31,25.0,0
1484,808.2,730.2,36.6,24.97,1
1485,811.1,729.7,36.84,24.73,0
1486,814.1,729.1,37.09,24.48,0
1487,817.0,728.6,37.33,24.24,1
1488,808.0,729.4,36.52,24.61,1
1489,808.2,729.7,36.57,24.76,0
1490,808.4,730.1,36.62,24.91,0
1491,808.7,730.4,36.66,25.06,0
1492,808.9,730.7,36.71,25.2,0
1493,809.1,731.1,36.76,25.35,0
1494,809.3,731.4,36.81,25.5,0
1495,809.6,731.7,36.86,25.65,0
1496,809.8,732.1,36.9,25.79,0
1497,810.0,732.4,36.95,25.94,0
1498,810.2,732.7,37.0,26.08,0
1499,810.4,733.1,37.04,26.23,0
1500,810.7,733.4,37.09,26.37,0
1501,810.9,733.7,37.14,26.52,0
1502,811.1,734.1,37.18,26.66,0
1503,811.3,734.4,37.23,26.8,0
1504,811.6,734.7,37.28,26.95,0
1505,811.8,735.1,37.32,27.09,0
1506,812.0,735.4,37.37,27.23,1
1507,812.6,735.3,37.42,27.2,0
1508,813.1,735.3,37.47,27.18,0
1509,813.7,735.2,37.51,27.15,0
1510,814.3,735.1,37.56,27.12,0
1511,814.8,735.1,37.61,27.09,0
1512,815.4,735.0,37.66,27.06,0
1513,816.0,734.9,37.71,27.03,0
1514,816.5,734.9,37.76,27.01,0
1515,817.1,734.8,37.81,26.98,0
1516,817.6,734.8,37.85,26.95,0
1517,818.2,734.7,37.9,26.92,0
1518,818.8,734.6,37.95,26.89,0
1519,819.3,734.6,38.0,26.86,0
1520,819.9,734.5,38.05,26.84,0
1521,820.5,734.4,38.1,26.81,0
1522,821.0,734.4,38.15,26.78,0
1523,821.6,734.3,38.2,26.75,1
1524,822.0,733.5,38.17,26.39,0
1525,822.3,732.6,38.14,26.04,0
1526,822.6,731.8,38.12,25.67,0
1527,823.0,731.0,38.09,25.31,1
1528,820.8,731.9,37.94,25.7,0
1529,818.5,732.8,37.79,26.09,0
1530,816.3,733.6,37.64,26.47,0
1531,814.0,734.5,37.49,26.85,0
1532,811.8,735.4,37.35,27.23,0
1533,809.5,736.3,37.2,27.6,0
1534,807.3,737.1,37.06,27.97,0
1535,805.0,738.0,36.92,28.34,0
1536,802.8,738.9,36.77,28.71,1
1537,802.8,739.5,36.82,28.95,0
1538,802.8,740.1,36.86,29.2,0
1539,802.8,740.7,36.91,29.44,0
1540,802.8,741.3,36.95,29.68,0
1541,802.8,741.9,37.0,29.92,0
1542,802.8,742.5,37.04,30.16,0
1543,802.8,743.0,37.08,30.39,0
1544,802.8,743.6,37.13,30.63,0
1545,802.8,744.2,37.17,30.86,0
1546,802.8,744.8,37.21,31.1,0
1547,802.8,745.4,37.26,31.33,0
1548,802.8,746.0,37.3,31.56,1
1549,803.0,746.5,37.35,31.75,0
1550,803.1,747.0,37.4,31.95,0
1551,803.3,747.5,37.45,32.14,0
1552,803.4,748.0,37.5,32.33,0
1553,803.6,748.5,37.55,32.52,0
1554,803.8,749.0,37.6,32.71,0
1555,803.9,749.5,37.65,32.9,0
1556,804.1,750.0,37.7,33.09,0
1557,804.2,750.5,37.74,33.28,0
1558,804.4,751.0,37.79,33.46,0
1559,804.5,751.5,37.84,33.65,0
1560,804.7,752.0,37.89,33.83,1
1561,805.0,752.1,37.93,33.89,0
1562,805.4,752.3,37.97,33.94,0
1563,805.7,752.5,38.0,34.0,0
1564,806.0,752.6,38.04,34.05,1
1565,804.6,751.9,37.87,33.79,0
1566,803.3,751.1,37.71,33.52,0
1567,801.9,750.4,37.53,33.25,0
1568,800.5,749.7,37.36,32.98,0
1569,799.2,749.0,37.19,32.71,0
1570,797.8,748.2,37.02,32.43,0
1571,796.5,747.5,36.84,32.15,0
1572,795.1,746.8,36.67,31.88,1
1573,794.3,746.9,36.6,31.91,0
1574,793.5,746.9,36.53,31.94,0
1575,792.7,747.0,36.47,31.97,0
1576,791.9,747.1,36.4,32.0,0
1577,791.1,747.2,36.34,32.03,0
1578,790.4,747.2,36.27,32.06,0
1579,789.6,747.3,36.21,32.09,0
1580,788.8,747.4,36.14,32.12,0
1581,788.0,747.5,36.08,32.15,0
1582,787.2,747.6,36.01,32.17,0
1583,786.4,747.6,35.95,32.2,0
1584,785.6,747.7,35.88,32.23,1
1585,784.6,747.6,35.78,32.21,0
1586,783.5,747.6,35.69,32.18,0
1587,782.5,747.5,35.59,32.15,0
1588,781.5,747.4,35.49,32.12,0
1589,780.5,747.3,35.39,32.1,0
1590,779.5,747.2,35.29,32.07,0
1591,778.4,747.2,35.2,32.04,0
1592,777.4,747.1,35.1,32.01,1
1593,777.0,746.5,35.01,31.77,0
1594,776.7,745.8,34.93,31.52,0
1595,776.3,745.2,34.84,31.27,1
1596,781.6,745.2,35.33,31.29,0
1597,786.9,745.3,35.81,31.3,0
1598,792.2,745.4,36.29,31.32,0
1599,797.5,745.4,36.77,31.33,0
1600,802.8,745.5,37.26,31.34,0
1601,808.0,745.5,37.74,31.36,0
1602,813.3,745.6,38.22,31.37,0
1603,818.6,745.6,38.7,31.38,0
1604,823.9,745.7,39.18,31.4,0
1605,829.2,745.7,39.66,31.41,1
1606,833.9,745.8,40.09,31.45,0
1607,838.6,745.9,40.52,31.48,0
1608,843.3,746.0,40.94,31.51,0
1609,848.0,746.1,41.37,31.55,0
1610,852.7,746.2,41.8,31.58,0
1611,857.4,746.3,42.22,31.61,0
1612,862.1,746.4,42.65,31.65,0
1613,866.8,746.5,43.07,31.68,0
1614,871.5,746.6,43.5,31.72,0
1615,876.1,746.7,43.92,31.75,0
1616,880.8,746.8,44.35,31.78,0
1617,885.5,746.9,44.77,31.82,0
1618,890.2,747.0,45.19,31.85,0
1619,894.9,747.1,45.62,31.88,0
1620,899.6,747.2,46.04,31.92,0
1621,904.3,747.3,46.46,31.95,0
1622,909.0,747.4,46.88,31.98,0
1623,913.7,747.5,47.3,32.02,0
1624,918.4,747.6,47.72,32.05,0
1625,923.1,747.7,48.14,32.08,0
1626,927.8,747.8,48.56,32.11,0
1627,932.5,747.9,48.98,32.15,0
1628,937.2,748.0,49.4,32.18,0
1629,941.9,748.1,49.81,32.21,0
1630,946.6,748.2,50.23,32.25,0
1631,951.3,748.3,50.65,32.28,0
1632,956.0,748.4,51.06,32.31,0
1633,960.7,748.5,51.48,32.35,0
1634,965.4,748.6,51.89,32.38,0
1635,970.0,748.7,52.31,32.41,0
1636,974.7,748.8,52.72,32.44,0
1637,979.4,748.9,53.14,32.48,0
1638,984.1,749.0,53.55,32.51,0
1639,988.8,749.1,53.96,32.54,0
1640,993.5,749.2,54.37,32.57,0
1641,998.2,749.3,54.79,32.61,0
1642,1002.9,749.4,55.2,32.64,0
1643,1007.6,749.5,55.61,32.67,0
1644,1012.3,749.6,56.02,32.7,1
1645,1014.5,749.7,56.21,32.76,0
1646,1016.7,749.9,56.4,32.81,0
1647,1018.9,750.0,56.59,32.86,0
1648,1021.1,750.2,56.79,32.91,0
1649,1023.3,750.3,56.98,32.96,0
1650,1025.6,750.5,57.17,33.02,0
1651,1027.8,750.6,57.36,33.07,0
1652,1030.0,750.8,57.55,33.12,0
1653,1032.2,750.9,57.74,33.17,0
1654,1034.4,751.1,57.93,33.22,0
1655,1036.6,751.2,58.12,33.27,1
1656,1028.5,752.9,57.39,33.91,0
1657,1020.3,754.6,56.67,34.54,0
1658,1012.2,756.3,55.97,35.16,0
1659,1004.0,758.0,55.27,35.77,0
1660,995.9,759.7,54.58,36.37,0
1661,987.7,761.4,53.89,36.96,0
1662,979.6,763.1,53.22,37.55,0
1663,971.4,764.8,52.56,38.13,0
1664,963.3,766.5,51.9,38.71,0
1665,955.1,768.2,51.25,39.27,0
1666,947.0,769.9,50.61,39.83,0
1667,938.8,771.6,49.98,40.38,0
1668,930.7,773.3,49.36,40.93,1
1669,925.2,775.7,48.97,41.68,0
1670,919.7,778.1,48.58,42.43,0
1671,914.3,780.6,48.21,43.16,0
1672,908.8,783.0,47.84,43.88,0
1673,903.3,785.4,47.48,44.58,0
1674,897.8,787.8,47.12,45.28,0
1675,892.3,790.2,46.77,45.96,0
1676,886.9,792.7,46.42,46.63,0
1677,881.4,795.1,46.08,47.29,0
1678,875.9,797.5,45.75,47.94,0
1679,870.4,799.9,45.42,48.58,0
1680,865.0,802.3,45.1,49.21,0
1681,859.5,804.8,44.78,49.83,0
1682,854.0,807.2,44.47,50.44,0
1683,848.5,809.6,44.16,51.03,0
1684,843.0,812.0,43.85,51.62,0
1685,837.6,814.5,43.56,52.2,0
1686,832.1,816.9,43.26,52.78,0
1687,826.6,819.3,42.97,53.34,0
1688,821.1,821.7,42.69,53.89,0
1689,815.6,824.1,42.41,54.44,0
1690,810.2,826.6,42.13,54.98,0
1691,804.7,829.0,41.86,55.51,0
1692,799.2,831.4,41.59,56.03,1
1693,796.8,832.7,41.48,56.3,0
1694,794.4,834.0,41.38,56.57,0
1695,792.1,835.2,41.27,56.84,0
1696,789.7,836.5,41.17,57.11,0
1697,787.3,837.8,41.06,57.37,0
1698,784.9,839.1,40.96,57.64,0
1699,782.5,840.4,40.86,57.9,0
1700,780.1,841.7,40.76,58.16,0
1701,777.8,842.9,40.66,58.41,0
1702,775.4,844.2,40.56,58.67,0
1703,773.0,845.5,40.46,58.92,0
1704,770.6,846.8,40.36,59.17,0
1705,768.2,848.1,40.27,59.42,0
1706,765.8,849.4,40.17,59.67,0
1707,763.5,850.6,40.07,59.91,0
1708,761.1,851.9,39.98,60.16,0
1709,758.7,853.2,39.88,60.4,0
1710,756.3,854.5,39.79,60.64,0
1711,753.9,855.8,39.7,60.88,0
1712,751.5,857.1,39.61,61.11,0
1713,749.2,858.3,39.51,61.35,0
1714,746.8,859.6,39.42,61.58,0
1715,744.4,860.9,39.33,61.81,1
1716,729.9,867.2,38.73,62.93,1
1717,730.0,866.9,38.73,62.88,0
1718,730.2,866.6,38.72,62.82,0
1719,730.3,866.2,38.71,62.77,0
1720,730.4,865.9,38.71,62.71,0
1721,730.6,865.6,38.7,62.66,0
1722,730.7,865.3,38.7,62.6,1
1723,732.0,867.9,38.89,63.04,0
1724,733.4,870.5,39.08,63.48,0
1725,734.7,873.1,39.27,63.91,0
1726,736.0,875.6,39.45,64.33,0
1727,737.4,878.2,39.63,64.75,0
1728,738.7,880.8,39.81,65.16,0
1729,740.1,883.4,39.99,65.56,0
1730,741.4,886.0,40.17,65.96,0
1731,742.7,888.6,40.34,66.36,0
1732,744.1,891.1,40.51,66.75,0
1733,745.4,893.7,40.68,67.13,0
1734,746.7,896.3,40.84,67.51,0
1735,748.1,898.9,41.01,67.88,0
1736,749.4,901.5,41.17,68.25,0
1737,750.8,904.1,41.33,68.62,0
1738,752.1,906.6,41.48,68.97,0
1739,753.4,909.2,41.64,69.33,0
1740,754.8,911.8,41.79,69.68,0
1741,756.1,914.4,41.94,70.02,1
1742,754.7,916.6,41.94,70.32,0
1743,753.4,918.9,41.94,70.62,0
1744,752.0,921.1,41.93,70.91,0
1745,750.6,923.3,41.93,71.2,0
1746,749.3,925.5,41.93,71.48,0
1747,747.9,927.8,41.92,71.76,0
1748,746.6,930.0,41.92,72.04,0
1749,745.2,932.2,41.92,72.32,0
1750,743.8,934.4,41.91,72.59,0
1751,742.5,936.7,41.91,72.86,0
1752,741.1,938.9,41.91,73.13,1
1753,740.5,940.2,41.92,73.29,0
1754,740.0,941.5,41.93,73.45,0
1755,739.4,942.9,41.94,73.6,0
1756,738.8,944.2,41.95,73.76,0
1757,738.3,945.5,41.96,73.91,0
1758,737.7,946.8,41.97,74.06,0
1759,737.1,948.2,41.98,74.22,0
1760,736.6,949.5,41.99,74.37,0
1761,736.0,950.8,42.0,74.52,0
1762,735.4,952.1,42.01,74.67,0
1763,734.9,953.5,42.02,74.82,0
1764,734.3,954.8,42.03,74.96,1
1765,733.6,958.5,42.1,75.37,0
1766,733.0,962.2,42.17,75.77,0
1767,732.3,966.0,42.24,76.17,0
1768,731.6,969.7,42.3,76.56,0
1769,730.9,973.4,42.37,76.94,0
1770,730.3,977.1,42.43,77.32,0
1771,729.6,980.8,42.5,77.69,0
1772,728.9,984.5,42.56,78.05,0
1773,728.2,988.3,42.62,78.41,0
1774,727.6,992.0,42.68,78.76,0
1775,726.9,995.7,42.74,79.11,1
1776,725.8,996.6,42.72,79.2,0
1777,724.6,997.5,42.69,79.28,0
1778,723.5,998.3,42.66,79.36,0
1779,722.3,999.2,42.63,79.44,0
1780,721.2,1000.1,42.6,79.52,1
1781,720.2,1004.0,42.65,79.88,0
1782,719.3,1007.9,42.7,80.22,0
1783,718.3,1011.8,42.75,80.56,0
1784,717.3,1015.6,42.8,80.9,0
1785,716.3,1019.5,42.85,81.23,0
1786,715.4,1023.4,42.9,81.56,0
1787,714.4,1027.3,42.94,81.88,1
1788,712.8,1030.8,42.95,82.17,0
1789,711.2,1034.4,42.97,82.46,0
1790,709.6,1038.0,42.98,82.74,0
1791,708.0,1041.5,42.99,83.02,0
1792,706.3,1045.0,43.0,83.29,0
1793,704.7,1048.6,43.01,83.56,0
1794,703.1,1052.1,43.02,83.83,0
1795,701.5,1055.7,43.04,84.1,0
1796,699.9,1059.2,43.05,84.36,0
1797,698.3,1062.8,43.06,84.62,1
1798,697.0,1065.5,43.06,84.81,0
1799,695.8,1068.3,43.07,85.01,0
1800,694.5,1071.0,43.08,85.2,0
1801,693.3,1073.8,43.09,85.39,0
1802,692.0,1076.5,43.09,85.58,1
1803,691.0,1076.9,43.07,85.61,0
1804,690.0,1077.3,43.04,85.64,0
1805,689.1,1077.8,43.01,85.67,0
1806,688.1,1078.2,42.98,85.7,0
1807,687.1,1078.6,42.95,85.73,1
1808,688.2,1077.6,42.97,85.66,0
1809,689.2,1076.7,42.99,85.6,0
1810,690.3,1075.7,43.01,85.53,0
1811,691.4,1074.7,43.03,85.46,0
1812,692.4,1073.7,43.06,85.39,0
1813,693.5,1072.8,43.08,85.32,0
1814,694.6,1071.8,43.1,85.25,0
1815,695.6,1070.8,43.12,85.19,0
1816,696.7,1069.8,43.14,85.12,0
1817,697.8,1068.9,43.16,85.05,0
1818,698.9,1067.9,43.18,84.98,0
1819,699.9,1066.9,43.2,84.91,0
1820,701.0,1066.0,43.22,84.84,0
1821,702.1,1065.0,43.25,84.77,0
1822,703.1,1064.0,43.27,84.7,0
1823,704.2,1063.0,43.29,84.63,0
1824,705.3,1062.1,43.31,84.56,0
1825,706.3,1061.1,43.33,84.48,0
1826,707.4,1060.1,43.36,84.41,0
1827,708.5,1059.2,43.38,84.34,0
1828,709.5,1058.2,43.4,84.27,0
1829,710.6,1057.2,43.42,84.2,0
1830,711.7,1056.2,43.44,84.12,0
1831,712.7,1055.3,43.47,84.05,0
1832,713.8,1054.3,43.49,83.98,0
1833,714.9,1053.3,43.51,83.9,0
1834,716.0,1052.3,43.53,83.83,0
1835,717.0,1051.4,43.56,83.76,0
1836,718.1,1050.4,43.58,83.68,0
1837,719.2,1049.4,43.6,83.61,0
1838,720.2,1048.5,43.62,83.53,0
1839,721.3,1047.5,43.65,83.46,0
1840,722.4,1046.5,43.67,83.38,0
1841,723.4,1045.5,43.69,83.31,0
1842,724.5,1044.6,43.72,83.23,0
1843,725.6,1043.6,43.74,83.16,0
1844,726.6,1042.6,43.76,83.08,0
1845,727.7,1041.7,43.79,83.0,0
1846,728.8,1040.7,43.81,82.93,0
1847,729.8,1039.7,43.83,82.85,0
1848,730.9,1038.7,43.86,82.77,0
1849,732.0,1037.8,43.88,82.7,0
1850,733.1,1036.8,43.9,82.62,0
1851,734.1,1035.8,43.93,82.54,0
1852,735.2,1034.8,43.95,82.46,0
1853,736.3,1033.9,43.98,82.38,0
1854,737.3,1032.9,44.0,82.3,0
1855,738.4,1031.9,44.03,82.22,0
1856,739.5,1031.0,44.05,82.14,0
1857,740.5,1030.0,44.07,82.06,0
1858,741.6,1029.0,44.1,81.98,0
1859,742.7,1028.0,44.12,81.9,0
1860,743.7,1027.1,44.15,81.82,0
1861,744.8,1026.1,44.17,81.74,0
1862,745.9,1025.1,44.2,81.66,0
1863,746.9,1024.2,44.22,81.58,0
1864,748.0,1023.2,44.25,81.5,0
1865,749.1,1022.2,44.27,81.41,0
1866,750.2,1021.2,44.3,81.33,0
1867,751.2,1020.3,44.32,81.25,0
1868,752.3,1019.3,44.35,81.16,0
1869,753.4,1018.3,44.38,81.08,0
1870,754.4,1017.3,44.4,81.0,0
1871,755.5,1016.4,44.43,80.91,0
1872,756.6,1015.4,44.45,80.83,0
1873,757.6,1014.4,44.48,80.74,0
1874,758.7,1013.5,44.5,80.66,0
1875,759.8,1012.5,44.53,80.57,0
1876,760.8,1011.5,44.56,80.49,0
1877,761.9,1010.5,44.58,80.4,0
1878,763.0,1009.6,44.61,80.31,0
1879,764.0,1008.6,44.64,80.23,0
1880,765.1,1007.6,44.66,80.14,0
1881,766.2,1006.7,44.69,80.05,0
1882,767.3,1005.7,44.72,79.97,0
1883,768.3,1004.7,44.74,79.88,0
1884,769.4,1003.7,44.77,79.79,0
1885,770.5,1002.8,44.8,79.7,0
1886,771.5,1001.8,44.83,79.61,0
1887,772.6,1000.8,44.85,79.52,0
1888,773.7,999.8,44.88,79.43,0
1889,774.7,998.9,44.91,79.34,0
1890,775.8,997.9,44.94,79.25,1
1891,777.2,996.5,44.97,79.12,0
1892,778.6,995.2,45.01,78.99,0
1893,780.1,993.8,45.04,78.87,0
1894,781.5,992.5,45.08,78.74,0
1895,782.9,991.1,45.12,78.61,1
1896,783.5,989.9,45.12,78.49,0
1897,784.1,988.7,45.12,78.37,0
1898,784.7,987.5,45.12,78.26,0
1899,785.2,986.2,45.13,78.14,0
1900,785.8,985.0,45.13,78.02,0
1901,786.4,983.8,45.13,77.9,0
1902,787.0,982.6,45.13,77.78,0
1903,787.6,981.4,45.14,77.66,0
1904,788.2,980.1,45.14,77.54,0
1905,788.8,978.9,45.14,77.42,0
1906,789.4,977.7,45.15,77.3,0
1907,790.0,976.5,45.15,77.17,0
1908,790.5,975.3,45.15,77.05,0
1909,791.1,974.1,45.15,76.93,0
1910,791.7,972.9,45.16,76.8,0
1911,792.3,971.6,45.16,76.68,0
1912,792.9,970.4,45.16,76.55,0
1913,793.5,969.2,45.16,76.42,0
1914,794.1,968.0,45.17,76.3,0
1915,794.6,966.8,45.17,76.17,0
1916,795.2,965.5,45.17,76.04,0
1917,795.8,964.3,45.18,75.91,0
1918,796.4,963.1,45.18,75.78,0
1919,797.0,961.9,45.18,75.65,1
1920,796.8,960.8,45.15,75.53,0
1921,796.6,959.6,45.12,75.4,0
1922,796.5,958.5,45.08,75.28,0
1923,796.3,957.3,45.05,75.15,0
1924,796.1,956.2,45.02,75.03,0
1925,795.9,955.0,44.99,74.9,0
1926,795.7,953.9,44.95,74.77,0
1927,795.6,952.7,44.92,74.65,0
1928,795.4,951.6,44.89,74.52,0
1929,795.2,950.4,44.85,74.39,0
1930,795.0,949.3,44.82,74.26,0
1931,794.8,948.1,44.79,74.13,0
1932,794.6,947.0,44.75,74.0,0
1933,794.5,945.8,44.72,73.87,0
1934,794.3,944.7,44.68,73.73,0
1935,794.1,943.5,44.65,73.6,0
1936,793.9,942.4,44.61,73.47,0
1937,793.7,941.2,44.58,73.33,0
1938,793.6,940.1,44.54,73.2,0
1939,793.4,938.9,44.51,73.06,0
1940,793.2,937.8,44.47,72.93,0
1941,793.0,936.6,44.44,72.79,0
1942,792.8,935.5,44.4,72.65,0
1943,792.7,934.3,44.36,72.51,0
1944,792.5,933.2,44.33,72.37,0
1945,792.3,932.0,44.29,72.23,0
1946,792.1,930.9,44.25,72.09,0
1947,791.9,929.8,44.22,71.95,0
1948,791.8,928.6,44.18,71.81,0
1949,791.6,927.5,44.14,71.66,0
1950,791.4,926.3,44.11,71.52,0
1951,791.2,925.2,44.07,71.38,0
1952,791.0,924.0,44.03,71.23,0
1953,790.9,922.9,43.99,71.08,0
1954,790.7,921.7,43.95,70.94,0
1955,790.5,920.6,43.91,70.79,0
1956,790.3,919.4,43.88,70.64,0
1957,790.1,918.3,43.84,70.49,0
1958,790.0,917.1,43.8,70.34,0
1959,789.8,916.0,43.76,70.19,0
1960,789.6,914.8,43.72,70.03,0
1961,789.4,913.7,43.68,69.88,0
1962,789.2,912.5,43.64,69.73,0
1963,789.0,911.4,43.6,69.57,0
1964,788.9,910.2,43.56,69.42,0
1965,788.7,909.1,43.52,69.26,0
1966,788.5,907.9,43.48,69.1,0
1967,788.3,906.8,43.43,68.94,0
1968,788.1,905.6,43.39,68.78,0
1969,788.0,904.5,43.35,68.62,0
1970,787.8,903.3,43.31,68.46,0
1971,787.6,902.2,43.27,68.3,1
1972,787.6,902.2,43.27,68.3,0
1973,787.5,902.2,43.26,68.3,0
1974,787.5,902.2,43.26,68.3,0
1975,787.5,902.2,43.26,68.3,0
1976,787.5,902.2,43.26,68.3,0
1977,787.4,902.2,43.26,68.3,0
1978,787.4,902.2,43.26,68.3,0
1979,787.4,902.2,43.26,68.3,0
1980,787.4,902.2,43.25,68.3,0
1981,787.3,902.2,43.25,68.3,0
1982,787.3,902.2,43.25,68.3,0
1983,787.3,902.2,43.25,68.3,0
1984,787.3,902.2,43.25,68.3,0
1985,787.2,902.2,43.25,68.3,0
1986,787.2,902.2,43.25,68.3,0
1987,787.2,902.2,43.24,68.3,0
1988,787.2,902.2,43.24,68.3,0
1989,787.1,902.2,43.24,68.3,0
1990,787.1,902.2,43.24,68.3,0
1991,787.1,902.2,43.24,68.3,0
1992,787.1,902.2,43.24,68.3,0
1993,787.0,902.2,43.24,68.3,0
