frame,track_id,x1,y1,x2,y2,foot_x,foot_y,x_pitch,y_pitch,in_pitch,conf
4,17,1312.4,711.0,1327.0,746.5,1319.7,746.5,82.992,31.208,1,0.613
4,18,1211.2,689.1,1223.2,715.6,1217.2,715.6,76.945,17.698,1,0.631
4,19,1299.8,733.6,1316.3,772.0,1308.0,772.0,79.368,40.053,1,0.564
4,21,990.3,739.2,1005.9,780.4,998.1,780.4,54.74,43.014,1,0.617
4,24,1200.0,698.0,1209.6,730.7,1204.8,730.7,74.281,24.828,1,0.717
5,1,1535.7,719.8,1549.5,751.5,1542.6,751.5,101.24,32.824,1,0.782
5,2,1113.8,738.1,1136.6,772.3,1125.2,772.3,64.888,40.362,1,0.775
5,3,1357.6,768.9,1373.2,812.3,1365.4,812.3,80.038,50.975,1,0.808
5,4,1050.7,717.0,1067.7,747.0,1059.2,747.0,60.178,31.672,1,0.778
5,5,1446.9,755.8,1460.9,794.7,1453.9,794.7,87.967,46.434,1,0.789
5,6,1334.7,792.0,1360.0,835.5,1347.3,835.5,77.108,56.101,1,0.718
5,7,1289.5,754.3,1306.5,793.5,1298.0,793.5,76.791,46.304,1,0.74
5,8,994.6,773.4,1010.0,814.9,1002.3,814.9,54.999,52.081,1,0.764
5,9,1031.2,726.0,1045.3,754.1,1038.3,754.1,58.22,34.325,1,0.766
5,10,413.1,721.3,426.2,753.6,419.6,753.6,3.942,34.881,1,0.729
5,11,1460.1,772.9,1477.8,810.8,1468.9,810.8,87.248,50.473,1,0.715
5,12,1283.8,716.4,1297.6,749.6,1290.7,749.6,80.157,32.385,1,0.739
5,13,1066.3,681.1,1075.2,708.0,1070.7,708.0,62.49,13.821,1,0.746
5,14,1347.3,707.4,1362.9,741.6,1355.1,741.6,86.716,29.237,1,0.637
5,15,1181.0,706.8,1194.4,738.4,1187.7,738.4,72.081,28.094,1,0.749
5,16,1139.7,690.7,1154.0,716.9,1146.8,716.9,69.785,18.408,1,0.754
5,17,1312.5,712.9,1326.1,745.9,1319.3,745.9,83.033,30.962,1,0.5
5,18,1213.9,689.0,1225.7,715.0,1219.8,715.0,77.256,17.424,1,0.588
5,19,1299.8,733.7,1316.2,772.0,1308.0,772.0,79.361,40.058,1,0.573
5,21,989.9,740.3,1004.8,780.0,997.3,780.0,54.681,42.896,1,0.679
5,24,1199.2,699.2,1208.9,731.9,1204.0,731.9,74.108,25.336,1,0.727
6,1,1534.3,720.9,1547.5,751.5,1540.9,751.5,101.1,32.821,1,0.732
6,2,1112.2,739.2,1133.9,772.7,1123.0,772.7,64.704,40.498,1,0.762
6,3,1356.3,770.2,1372.2,814.3,1364.3,814.3,79.8,51.435,1,0.802
6,4,1048.4,716.9,1065.3,746.9,1056.9,746.9,59.972,31.64,1,0.704
6,5,1446.5,756.6,1460.5,795.4,1453.5,795.4,87.864,46.61,1,0.768
6,6,1333.4,793.1,1359.4,838.0,1346.4,838.0,76.876,56.624,1,0.785
6,7,1289.3,754.9,1306.9,795.8,1298.1,795.8,76.618,46.931,1,0.753
6,8,994.7,772.1,1010.3,814.6,1002.5,814.6,55.012,52.008,1,0.747
